town,county,office,district,party,candidate,winner,votes
Temple,Hillsborough,State Representative,25,D,Daler,False,459
New Ipswich,Hillsborough,State Representative,25,R,Parison,True,1438
Sharon,Hillsborough,State Representative,25,R,Parison,True,93
Temple,Hillsborough,State Representative,25,R,Parison,True,331
New Ipswich,Hillsborough,State Representative,25,,Scatter,False,7
Sharon,Hillsborough,State Representative,25,,Scatter,False,0
Temple,Hillsborough,State Representative,25,,Scatter,False,0
Brookline,Hillsborough,State Representative,26,R,Flanagan,True,1220
Mason,Hillsborough,State Representative,26,R,Flanagan,True,386
Brookline,Hillsborough,State Representative,26,R,Ogden,False,1180
Mason,Hillsborough,State Representative,26,R,Ogden,False,398
Brookline,Hillsborough,State Representative,26,D,Rater,False,821
Mason,Hillsborough,State Representative,26,D,Rater,False,233
Brookline,Hillsborough,State Representative,26,I.M.,Hall,False,591
Mason,Hillsborough,State Representative,26,I.M.,Hall,False,113
Brookline,Hillsborough,State Representative,26,D,Levesque,True,1299
Mason,Hillsborough,State Representative,26,D,Levesque,True,297
Hollis,Hillsborough,State Representative,27,D,Backer,False,1494
Hollis,Hillsborough,State Representative,27,R,Belanger,True,2827
Hollis,Hillsborough,State Representative,27,R,Gargasz,True,2725
Hollis,Hillsborough,State Representative,27,D,McGhee,False,1905
Hollis,Hillsborough,State Representative,27,,Scatter,False,11
Nashua,Hillsborough,State Representative,28,R,Avard,False,2159
Nashua,Hillsborough,State Representative,28,I,Eastman,False,424
Nashua,Hillsborough,State Representative,28,D,Gale,True,2273
Nashua,Hillsborough,State Representative,28,D,Kopka,True,2241
Nashua,Hillsborough,State Representative,28,R,McGuinness,False,2177
Nashua,Hillsborough,State Representative,28,,Scatter,False,8
Nashua,Hillsborough,State Representative,28,D,Schmidt,True,2231
Nashua,Hillsborough,State Representative,28,R,Seidel,False,2071
Nashua,Hillsborough,State Representative,29,R,Balboni,False,1720
Nashua,Hillsborough,State Representative,29,D,Hackel,True,2189
Nashua,Hillsborough,State Representative,29,R,McCarthy,True,2035
Nashua,Hillsborough,State Representative,29,R,McClarren,False,1676
Nashua,Hillsborough,State Representative,29,,Scatter,False,8
Nashua,Hillsborough,State Representative,29,D,Shaff,False,1768
Nashua,Hillsborough,State Representative,29,D,Vail,True,2168
Nashua,Hillsborough,State Representative,30,R,Hohensee,False,1352
Nashua,Hillsborough,State Representative,30,D,MacKay,True,1889
Nashua,Hillsborough,State Representative,30,D,Rhodes,True,2098
Nashua,Hillsborough,State Representative,30,D,Rosenwald,True,2148
Nashua,Hillsborough,State Representative,30,,Scatter,False,11
Nashua,Hillsborough,State Representative,30,R,Schoneman,False,1422
Nashua,Hillsborough,State Representative,30,R,Scontsas,False,1721
Nashua,Hillsborough,State Representative,31,D,Cote,True,1880
Nashua,Hillsborough,State Representative,31,D,Gorman,True,1872
Nashua,Hillsborough,State Representative,31,R,Heitmiller,False,735
Nashua,Hillsborough,State Representative,31,D,Laughton,True,1596
Nashua,Hillsborough,State Representative,31,,Scatter,False,9
Nashua,Hillsborough,State Representative,31,R,Van Twuyver,False,759
Nashua,Hillsborough,State Representative,32,D,Kelley,True,2300
Nashua,Hillsborough,State Representative,32,R,LeBrun,True,2301
Nashua,Hillsborough,State Representative,32,D,MacAuslan,False,2094
Nashua,Hillsborough,State Representative,32,R,Murotake,True,2332
Nashua,Hillsborough,State Representative,32,D,Pedersen,False,2226
Nashua,Hillsborough,State Representative,32,,Scatter,False,0
Nashua,Hillsborough,State Representative,32,R,Summers,False,1853
Nashua,Hillsborough,State Representative,33,R,Buxton,False,1420
Nashua,Hillsborough,State Representative,33,R,Saunders,False,1108
Nashua,Hillsborough,State Representative,33,R,Surbey,False,1180
Nashua,Hillsborough,State Representative,34,D,Carroll,True,1800
Nashua,Hillsborough,State Representative,34,R,Erickson,False,1217
Nashua,Hillsborough,State Representative,34,D,Garcia,True,1706
Nashua,Hillsborough,State Representative,34,R,Hogan,False,1410
Nashua,Hillsborough,State Representative,34,,Scatter,False,14
Nashua,Hillsborough,State Representative,34,D,Soucy,True,2013
Nashua,Hillsborough,State Representative,34,R,Twombly,False,1414
Nashua,Hillsborough,State Representative,35,D,Hansberry,True,2213
Nashua,Hillsborough,State Representative,35,R,Joransen,False,1675
Nashua,Hillsborough,State Representative,35,D,LaPlante,True,2121
Nashua,Hillsborough,State Representative,35,D,Nelson,True,2321
Nashua,Hillsborough,State Representative,35,R,Reed,False,1593
Nashua,Hillsborough,State Representative,35,,Scatter,False,13
Nashua,Hillsborough,State Representative,35,R,Silva,False,1827
Nashua,Hillsborough,State Representative,36,R,Brown,False,1671
Nashua,Hillsborough,State Representative,36,D,Harriott-Gathright,True,2075
Nashua,Hillsborough,State Representative,36,D,Jack,True,2063
Nashua,Hillsborough,State Representative,36,D,"O'Brien, Sr.",True,2352
Nashua,Hillsborough,State Representative,36,R,Ohm,False,2002
Nashua,Hillsborough,State Representative,36,R,Robbins,False,1744
Nashua,Hillsborough,State Representative,36,,Scatter,False,0
Hudson,Hillsborough,State Representative,37,R,Christiansen,True,5053
Pelham,Hillsborough,State Representative,37,R,Christiansen,True,2667
Hudson,Hillsborough,State Representative,37,R,Culbert,True,4172
Pelham,Hillsborough,State Representative,37,R,Culbert,True,2809
Hudson,Hillsborough,State Representative,37,R,Haefner,True,4909
Pelham,Hillsborough,State Representative,37,R,Haefner,True,2546
Hudson,Hillsborough,State Representative,37,R,Jasper,True,5123
Pelham,Hillsborough,State Representative,37,R,Jasper,True,2472
Hudson,Hillsborough,State Representative,37,R,L. Ober,True,5651
Pelham,Hillsborough,State Representative,37,R,L. Ober,True,3240
Hudson,Hillsborough,State Representative,37,R,LeVasseur,True,4307
Pelham,Hillsborough,State Representative,37,R,LeVasseur,True,2470
Hudson,Hillsborough,State Representative,37,R,McGuire,False,4291
Pelham,Hillsborough,State Representative,37,R,McGuire,False,2481
Hudson,Hillsborough,State Representative,37,D,McGuire,False,3779
Pelham,Hillsborough,State Representative,37,D,McGuire,False,1802
Hudson,Hillsborough,State Representative,37,D,Muller,False,3278
Pelham,Hillsborough,State Representative,37,D,Muller,False,1598
Hudson,Hillsborough,State Representative,37,,Scatter,False,59
Pelham,Hillsborough,State Representative,37,,Scatter,False,31
Hudson,Hillsborough,State Representative,37,D,Schneiderman,False,3135
Pelham,Hillsborough,State Representative,37,D,Schneiderman,False,1467
Hudson,Hillsborough,State Representative,37,D,Urrutia,False,3167
Pelham,Hillsborough,State Representative,37,D,Urrutia,False,1426
Antrim,Hillsborough,State Representative,38,D,Eaton,True,657
Bennington,Hillsborough,State Representative,38,D,Eaton,True,318
Francestown,Hillsborough,State Representative,38,D,Eaton,True,447
Greenfield,Hillsborough,State Representative,38,D,Eaton,True,422
Greenville,Hillsborough,State Representative,38,D,Eaton,True,495
Hancock,Hillsborough,State Representative,38,D,Eaton,True,598
Hillsborough,Hillsborough,State Representative,38,D,Eaton,True,1228
Lyndeborough,Hillsborough,State Representative,38,D,Eaton,True,430
Wilton,Hillsborough,State Representative,38,D,Eaton,True,889
Windsor,Hillsborough,State Representative,38,D,Eaton,True,35
Antrim,Hillsborough,State Representative,38,R,Edelblut,False,557
Bennington,Hillsborough,State Representative,38,R,Edelblut,False,305
Francestown,Hillsborough,State Representative,38,R,Edelblut,False,436
Greenfield,Hillsborough,State Representative,38,R,Edelblut,False,341
Greenville,Hillsborough,State Representative,38,R,Edelblut,False,302
Hancock,Hillsborough,State Representative,38,R,Edelblut,False,386
Hillsborough,Hillsborough,State Representative,38,R,Edelblut,False,928
Lyndeborough,Hillsborough,State Representative,38,R,Edelblut,False,412
Wilton,Hillsborough,State Representative,38,R,Edelblut,False,833
Windsor,Hillsborough,State Representative,38,R,Edelblut,False,39
Antrim,Hillsborough,State Representative,38,D,McNamara,True,706
Bennington,Hillsborough,State Representative,38,D,McNamara,True,358
Francestown,Hillsborough,State Representative,38,D,McNamara,True,495
Greenfield,Hillsborough,State Representative,38,D,McNamara,True,543
Greenville,Hillsborough,State Representative,38,D,McNamara,True,410
Hancock,Hillsborough,State Representative,38,D,McNamara,True,652
Hillsborough,Hillsborough,State Representative,38,D,McNamara,True,1372
Lyndeborough,Hillsborough,State Representative,38,D,McNamara,True,476
Wilton,Hillsborough,State Representative,38,D,McNamara,True,1010
Windsor,Hillsborough,State Representative,38,D,McNamara,True,44
Antrim,Hillsborough,State Representative,38,R,Riley,False,546
Bennington,Hillsborough,State Representative,38,R,Riley,False,316
Francestown,Hillsborough,State Representative,38,R,Riley,False,439
Greenfield,Hillsborough,State Representative,38,R,Riley,False,341
Greenville,Hillsborough,State Representative,38,R,Riley,False,329
Hancock,Hillsborough,State Representative,38,R,Riley,False,406
Hillsborough,Hillsborough,State Representative,38,R,Riley,False,1054
Lyndeborough,Hillsborough,State Representative,38,R,Riley,False,401
Wilton,Hillsborough,State Representative,38,R,Riley,False,856
Windsor,Hillsborough,State Representative,38,R,Riley,False,49
Antrim,Hillsborough,State Representative,38,,Scatter,False,0
Bennington,Hillsborough,State Representative,38,,Scatter,False,0
Francestown,Hillsborough,State Representative,38,,Scatter,False,0
Greenfield,Hillsborough,State Representative,38,,Scatter,False,0
Greenville,Hillsborough,State Representative,38,,Scatter,False,0
Hancock,Hillsborough,State Representative,38,,Scatter,False,3
Hillsborough,Hillsborough,State Representative,38,,Scatter,False,0
Lyndeborough,Hillsborough,State Representative,38,,Scatter,False,0
Wilton,Hillsborough,State Representative,38,,Scatter,False,0
Windsor,Hillsborough,State Representative,38,,Scatter,False,0
Deering,Hillsborough,State Representative,39,D,Gill,False,450
Goffstown,Hillsborough,State Representative,39,D,Gill,False,3196
Weare,Hillsborough,State Representative,39,D,Gill,False,1450
Deering,Hillsborough,State Representative,39,,Scatter,False,1
Goffstown,Hillsborough,State Representative,39,,Scatter,False,5
Weare,Hillsborough,State Representative,39,,Scatter,False,1
Deering,Hillsborough,State Representative,39,R,Warden,True,433
Goffstown,Hillsborough,State Representative,39,R,Warden,True,4125
Weare,Hillsborough,State Representative,39,R,Warden,True,2055
Deering,Hillsborough,State Representative,39,LIB,Wilber,False,84
Goffstown,Hillsborough,State Representative,39,LIB,Wilber,False,730
Weare,Hillsborough,State Representative,39,LIB,Wilber,False,849
Hollis,Hillsborough,State Representative,40,R,Daniels,True,2605
Milford,Hillsborough,State Representative,40,R,Daniels,True,4100
Mont Vernon,Hillsborough,State Representative,40,R,Daniels,True,781
New Boston,Hillsborough,State Representative,40,R,Daniels,True,1652
Hollis,Hillsborough,State Representative,40,D,Mullaney,False,1920
Milford,Hillsborough,State Representative,40,D,Mullaney,False,3077
Mont Vernon,Hillsborough,State Representative,40,D,Mullaney,False,613
New Boston,Hillsborough,State Representative,40,D,Mullaney,False,1215
Hollis,Hillsborough,State Representative,40,,Scatter,False,7
Milford,Hillsborough,State Representative,40,,Scatter,False,6
Mont Vernon,Hillsborough,State Representative,40,,Scatter,False,0
New Boston,Hillsborough,State Representative,40,,Scatter,False,4
Amherst,Hillsborough,State Representative,41,D,Gerzon,True,2957
Bedford,Hillsborough,State Representative,41,D,Gerzon,True,4182
Amherst,Hillsborough,State Representative,41,R,Sanborn,True,3611
Bedford,Hillsborough,State Representative,41,R,Sanborn,True,7336
Amherst,Hillsborough,State Representative,41,,Scatter,False,12
Bedford,Hillsborough,State Representative,41,,Scatter,False,17
Manchester,Hillsborough,State Representative,42,R,Frost,False,4341
Manchester,Hillsborough,State Representative,42,D,Long,True,5662
Manchester,Hillsborough,State Representative,42,,Scatter,False,9
Manchester,Hillsborough,State Representative,42,D,Sullivan,True,5981
Manchester,Hillsborough,State Representative,42,R,Thibault,False,4165
Manchester,Hillsborough,State Representative,43,D,Dobson,True,6048
Manchester,Hillsborough,State Representative,43,D,Palangas,True,5919
Manchester,Hillsborough,State Representative,43,D,Pinder,False,5106
Manchester,Hillsborough,State Representative,43,R,Prescott,False,4761
Manchester,Hillsborough,State Representative,43,,Scatter,False,26
Manchester,Hillsborough,State Representative,43,R,Shoults,False,4138
Manchester,Hillsborough,State Representative,43,R,Souza,True,5599
Litchfield,Hillsborough,State Representative,44,D,Haworth,False,1468
Manchester,Hillsborough,State Representative,44,D,Haworth,False,3267
Litchfield,Hillsborough,State Representative,44,R,Lambert,True,2252
Manchester,Hillsborough,State Representative,44,R,Lambert,True,3257
Litchfield,Hillsborough,State Representative,44,R,Martel,True,2299
Manchester,Hillsborough,State Representative,44,R,Martel,True,3598
Litchfield,Hillsborough,State Representative,44,,Scatter,False,0
Manchester,Hillsborough,State Representative,44,,Scatter,False,10
Litchfield,Hillsborough,State Representative,44,D,Scheiner,False,1561
Manchester,Hillsborough,State Representative,44,D,Scheiner,False,3362
Manchester,Hillsborough,State Representative,45,D,Beaulieu,True,5257
Manchester,Hillsborough,State Representative,45,D,Boisvert,True,4553
Manchester,Hillsborough,State Representative,45,R,Hirschmann,False,3677
Manchester,Hillsborough,State Representative,45,,Scatter,False,13
Manchester,Hillsborough,State Representative,45,R,Swank,False,3693
Andover,Merrimack,State Representative,1,R,Coffey,False,546
Danbury,Merrimack,State Representative,1,R,Coffey,False,317
Salisbury,Merrimack,State Representative,1,R,Coffey,False,368
Andover,Merrimack,State Representative,1,D,Ratzki,True,768
Danbury,Merrimack,State Representative,1,D,Ratzki,True,284
Salisbury,Merrimack,State Representative,1,D,Ratzki,True,387
Andover,Merrimack,State Representative,1,,Scatter,False,0
Danbury,Merrimack,State Representative,1,,Scatter,False,0
Salisbury,Merrimack,State Representative,1,,Scatter,False,1
Franklin,Merrimack,State Representative,2,D,Burns,True,1154
Hill,Merrimack,State Representative,2,D,Burns,True,254
Franklin,Merrimack,State Representative,2,D,Carrier,False,886
Hill,Merrimack,State Representative,2,D,Carrier,False,170
Franklin,Merrimack,State Representative,2,R,Mason,False,814
Hill,Merrimack,State Representative,2,R,Mason,False,224
Franklin,Merrimack,State Representative,2,R,Reed,True,952
Hill,Merrimack,State Representative,2,R,Reed,True,282
Franklin,Merrimack,State Representative,2,,Scatter,False,8
Hill,Merrimack,State Representative,2,,Scatter,False,0
Franklin,Merrimack,State Representative,3,R,Hill,False,483
Northfield,Merrimack,State Representative,3,R,Hill,False,979
Franklin,Merrimack,State Representative,3,D,Tilton,True,632
Northfield,Merrimack,State Representative,3,D,Tilton,True,1130
Franklin,Merrimack,State Representative,3,R,Virtue,False,396
Northfield,Merrimack,State Representative,3,R,Virtue,False,741
Franklin,Merrimack,State Representative,3,D,Webb,True,702
Northfield,Merrimack,State Representative,3,D,Webb,True,828
Sutton,Merrimack,State Representative,4,R,Cooper,False,527
Wilmot,Merrimack,State Representative,4,R,Cooper,False,351
Sutton,Merrimack,State Representative,4,,Scatter,False,0
Wilmot,Merrimack,State Representative,4,,Scatter,False,0
Sutton,Merrimack,State Representative,4,D,Schamberg,True,578
Wilmot,Merrimack,State Representative,4,D,Schamberg,True,445
New London,Merrimack,State Representative,5,D,Ebel,True,1677
Newbury,Merrimack,State Representative,5,D,Ebel,True,636
New London,Merrimack,State Representative,5,R,Kidder,True,1747
Newbury,Merrimack,State Representative,5,R,Kidder,True,657
New London,Merrimack,State Representative,5,D,Russell,False,792
Newbury,Merrimack,State Representative,5,D,Russell,False,443
New London,Merrimack,State Representative,5,,Scatter,False,7
Newbury,Merrimack,State Representative,5,,Scatter,False,0
New London,Merrimack,State Representative,5,R,Winter,False,1139
Newbury,Merrimack,State Representative,5,R,Winter,False,628
Bradford,Merrimack,State Representative,6,D,French,True,501
Henniker,Merrimack,State Representative,6,D,French,True,1388
Bradford,Merrimack,State Representative,6,D,Hirsch,True,480
Henniker,Merrimack,State Representative,6,D,Hirsch,True,1302
Bradford,Merrimack,State Representative,6,R,Lindsley,False,390
Henniker,Merrimack,State Representative,6,R,Lindsley,False,991
Bradford,Merrimack,State Representative,6,R,McCormick,False,424
Henniker,Merrimack,State Representative,6,R,McCormick,False,867
Bradford,Merrimack,State Representative,6,,Scatter,False,0
Henniker,Merrimack,State Representative,6,,Scatter,False,4
Warner,Merrimack,State Representative,7,D,Carson,True,936
Webster,Merrimack,State Representative,7,D,Carson,True,534
Warner,Merrimack,State Representative,7,R,Olsen,False,640
Webster,Merrimack,State Representative,7,R,Olsen,False,520
Warner,Merrimack,State Representative,7,,Scatter,False,0
Webster,Merrimack,State Representative,7,,Scatter,False,0
Boscawen,Merrimack,State Representative,8,D,Alicia,True,1140
Boscawen,Merrimack,State Representative,8,,Scatter,False,0
Canterbury,Merrimack,State Representative,9,R,"Kreis, Sr.",False,460
Loudon,Merrimack,State Representative,9,R,"Kreis, Sr.",False,1164
Canterbury,Merrimack,State Representative,9,R,Lockwood,True,751
Loudon,Merrimack,State Representative,9,R,Lockwood,True,1258
Canterbury,Merrimack,State Representative,9,D,Moffett,True,822
Loudon,Merrimack,State Representative,9,D,Moffett,True,1239
Canterbury,Merrimack,State Representative,9,D,Saunderson,False,621
Loudon,Merrimack,State Representative,9,D,Saunderson,False,1161
Canterbury,Merrimack,State Representative,9,,Scatter,False,2
Loudon,Merrimack,State Representative,9,,Scatter,False,9
Concord,Merrimack,State Representative,10,R,Johnson,False,682
Hopkinton,Merrimack,State Representative,10,R,Johnson,False,1168
Concord,Merrimack,State Representative,10,R,Kennedy,False,689
Hopkinton,Merrimack,State Representative,10,R,Kennedy,False,1381
Concord,Merrimack,State Representative,10,D,Myler,True,1343
Hopkinton,Merrimack,State Representative,10,D,Myler,True,1951
Concord,Merrimack,State Representative,10,D,Richardson,True,1500
Hopkinton,Merrimack,State Representative,10,D,Richardson,True,2289
Concord,Merrimack,State Representative,10,D,Rosano,False,608
Hopkinton,Merrimack,State Representative,10,D,Rosano,False,964
Concord,Merrimack,State Representative,10,,Scatter,False,5
Hopkinton,Merrimack,State Representative,10,,Scatter,False,0
Concord,Merrimack,State Representative,10,D,Wallner,True,1590
Hopkinton,Merrimack,State Representative,10,D,Wallner,True,1969
Concord,Merrimack,State Representative,11,,Scatter,False,13
Concord,Merrimack,State Representative,11,D,Shurtleff,True,1789
Concord,Merrimack,State Representative,12,D,Henle,True,1357
Concord,Merrimack,State Representative,12,,Scatter,False,2
Concord,Merrimack,State Representative,13,D,Frazer,True,1147
Concord,Merrimack,State Representative,13,,Scatter,False,2
Concord,Merrimack,State Representative,14,D,MacKay,True,1449
Concord,Merrimack,State Representative,14,,Scatter,False,2
Concord,Merrimack,State Representative,15,D,Hunt,True,1316
Concord,Merrimack,State Representative,15,,Scatter,False,6
Concord,Merrimack,State Representative,16,,Scatter,False,0
Concord,Merrimack,State Representative,16,D,Watrous,True,1674
Concord,Merrimack,State Representative,17,D,Patten,True,1211
Concord,Merrimack,State Representative,17,,Scatter,False,0
Concord,Merrimack,State Representative,17,R,Wood,False,607
Concord,Merrimack,State Representative,18,D,Bouchard,True,1122
Concord,Merrimack,State Representative,18,R,Moore,False,617
Concord,Merrimack,State Representative,18,,Scatter,False,0
Concord,Merrimack,State Representative,19,D,Bartlett,True,1477
Concord,Merrimack,State Representative,19,R,Georgevits,False,1113
Concord,Merrimack,State Representative,19,,Scatter,False,1
Chichester,Merrimack,State Representative,20,D,Davis,True,604
Pembroke,Merrimack,State Representative,20,D,Davis,True,1988
Chichester,Merrimack,State Representative,20,R,Giuda,False,766
Pembroke,Merrimack,State Representative,20,R,Giuda,False,1440
Chichester,Merrimack,State Representative,20,D,Kelly,True,761
Pembroke,Merrimack,State Representative,20,D,Kelly,True,1909
Chichester,Merrimack,State Representative,20,R,Ross,False,579
Pembroke,Merrimack,State Representative,20,R,Ross,False,1301
Chichester,Merrimack,State Representative,20,,Scatter,False,2
Pembroke,Merrimack,State Representative,20,,Scatter,False,0
Chichester,Merrimack,State Representative,20,D,Schuett,True,584
Pembroke,Merrimack,State Representative,20,D,Schuett,True,1742
Chichester,Merrimack,State Representative,20,R,Seaworth,False,600
Pembroke,Merrimack,State Representative,20,R,Seaworth,False,1379
Epsom,Merrimack,State Representative,21,D,Carlson,False,974
Pittsfield,Merrimack,State Representative,21,D,Carlson,False,720
Epsom,Merrimack,State Representative,21,D,Frambach,True,1137
Pittsfield,Merrimack,State Representative,21,D,Frambach,True,800
Epsom,Merrimack,State Representative,21,R,LeDuc,False,991
Pittsfield,Merrimack,State Representative,21,R,LeDuc,False,817
Epsom,Merrimack,State Representative,21,R,McGuire,True,1143
Pittsfield,Merrimack,State Representative,21,R,McGuire,True,843
Epsom,Merrimack,State Representative,21,,Scatter,False,4
Pittsfield,Merrimack,State Representative,21,,Scatter,False,0
Allenstown,Merrimack,State Representative,22,R,Richardson,False,899
Allenstown,Merrimack,State Representative,22,,Scatter,False,1
Allenstown,Merrimack,State Representative,22,D,Turcotte,True,1156
Bow,Merrimack,State Representative,23,D,Andrews,True,2152
Dunbarton,Merrimack,State Representative,23,D,Andrews,True,626
Bow,Merrimack,State Representative,23,R,Finan,False,1955
Dunbarton,Merrimack,State Representative,23,R,Finan,False,743
Bow,Merrimack,State Representative,23,R,Hoell,True,1981
Dunbarton,Merrimack,State Representative,23,R,Hoell,True,831
Bow,Merrimack,State Representative,23,D,Martel,False,1958
Dunbarton,Merrimack,State Representative,23,D,Martel,False,731
Bow,Merrimack,State Representative,23,R,Martin,False,1887
Dunbarton,Merrimack,State Representative,23,R,Martin,False,775
Bow,Merrimack,State Representative,23,,Scatter,False,8
Dunbarton,Merrimack,State Representative,23,,Scatter,False,0
Bow,Merrimack,State Representative,23,D,Walz,True,2494
Dunbarton,Merrimack,State Representative,23,D,Walz,True,754
Hooksett,Merrimack,State Representative,24,R,Hess,True,3991
Hooksett,Merrimack,State Representative,24,R,Kotowski,True,3828
Hooksett,Merrimack,State Representative,24,,Scatter,False,0
Hooksett,Merrimack,State Representative,24,R,Smith,True,3991
Hooksett,Merrimack,State Representative,24,R,Walsh,True,3964
Andover,Merrimack,State Representative,25,R,Cummings,False,512
Danbury,Merrimack,State Representative,25,R,Cummings,False,284
Salisbury,Merrimack,State Representative,25,R,Cummings,False,361
Warner,Merrimack,State Representative,25,R,Cummings,False,573
Webster,Merrimack,State Representative,25,R,Cummings,False,473
Andover,Merrimack,State Representative,25,D,"Karrick, Jr.",True,710
Danbury,Merrimack,State Representative,25,D,"Karrick, Jr.",True,278
Salisbury,Merrimack,State Representative,25,D,"Karrick, Jr.",True,370
Warner,Merrimack,State Representative,25,D,"Karrick, Jr.",True,974
Webster,Merrimack,State Representative,25,D,"Karrick, Jr.",True,561
Andover,Merrimack,State Representative,25,,Scatter,False,0
Danbury,Merrimack,State Representative,25,,Scatter,False,0
Salisbury,Merrimack,State Representative,25,,Scatter,False,0
Warner,Merrimack,State Representative,25,,Scatter,False,2
Webster,Merrimack,State Representative,25,,Scatter,False,0
Boscawen,Merrimack,State Representative,26,D,Carey,True,976
Canterbury,Merrimack,State Representative,26,D,Carey,True,844
Franklin,Merrimack,State Representative,26,D,Carey,True,703
Loudon,Merrimack,State Representative,26,D,Carey,True,1271
Northfield,Merrimack,State Representative,26,D,Carey,True,1060
Boscawen,Merrimack,State Representative,26,R,Parent,False,675
Canterbury,Merrimack,State Representative,26,R,Parent,False,532
Franklin,Merrimack,State Representative,26,R,Parent,False,509
Loudon,Merrimack,State Representative,26,R,Parent,False,1389
Northfield,Merrimack,State Representative,26,R,Parent,False,939
Boscawen,Merrimack,State Representative,26,,Scatter,False,1
Canterbury,Merrimack,State Representative,26,,Scatter,False,3
Franklin,Merrimack,State Representative,26,,Scatter,False,0
Loudon,Merrimack,State Representative,26,,Scatter,False,1
Northfield,Merrimack,State Representative,26,,Scatter,False,0
Concord,Merrimack,State Representative,27,D,Gile,True,7024
Concord,Merrimack,State Representative,27,R,Noyes,False,3965
Concord,Merrimack,State Representative,27,D,Rice,True,5868
Concord,Merrimack,State Representative,27,,Scatter,False,19
Concord,Merrimack,State Representative,28,R,Jones,False,2155
Concord,Merrimack,State Representative,28,D,Rogers,True,3904
Concord,Merrimack,State Representative,28,,Scatter,False,2
Allenstown,Merrimack,State Representative,29,D,Heath,False,1001
Epsom,Merrimack,State Representative,29,D,Heath,False,1124
Pittsfield,Merrimack,State Representative,29,D,Heath,False,863
Allenstown,Merrimack,State Representative,29,R,McGuire,True,992
Epsom,Merrimack,State Representative,29,R,McGuire,True,1225
Pittsfield,Merrimack,State Representative,29,R,McGuire,True,912
Allenstown,Merrimack,State Representative,29,,Scatter,False,1
Epsom,Merrimack,State Representative,29,,Scatter,False,3
Pittsfield,Merrimack,State Representative,29,,Scatter,False,0
Northwood,Rockingham,State Representative,1,D,Edwards,False,1085
Northwood,Rockingham,State Representative,1,R,Hodgdon,True,1231
Northwood,Rockingham,State Representative,1,,Scatter,False,3
Candia,Rockingham,State Representative,2,R,Danais,True,1022
Deerfield,Rockingham,State Representative,2,R,Danais,True,1029
Nottingham,Rockingham,State Representative,2,R,Danais,True,1197
Candia,Rockingham,State Representative,2,R,Duarte,True,1188
Deerfield,Rockingham,State Representative,2,R,Duarte,True,1087
Nottingham,Rockingham,State Representative,2,R,Duarte,True,1026
Candia,Rockingham,State Representative,2,D,Levesque,False,807
Deerfield,Rockingham,State Representative,2,D,Levesque,False,1054
Nottingham,Rockingham,State Representative,2,D,Levesque,False,1133
Candia,Rockingham,State Representative,2,D,Mills,False,654
Deerfield,Rockingham,State Representative,2,D,Mills,False,862
Nottingham,Rockingham,State Representative,2,D,Mills,False,1117
Candia,Rockingham,State Representative,2,,Scatter,False,6
Deerfield,Rockingham,State Representative,2,,Scatter,False,4
Nottingham,Rockingham,State Representative,2,,Scatter,False,4
Candia,Rockingham,State Representative,2,D,Snow,False,993
Deerfield,Rockingham,State Representative,2,D,Snow,False,981
Nottingham,Rockingham,State Representative,2,D,Snow,False,1087
Candia,Rockingham,State Representative,2,R,Tasker,True,1065
Deerfield,Rockingham,State Representative,2,R,Tasker,True,1230
Nottingham,Rockingham,State Representative,2,R,Tasker,True,1174
Raymond,Rockingham,State Representative,3,R,Bishop,True,2625
Raymond,Rockingham,State Representative,3,R,Hoelzel,True,2666
Raymond,Rockingham,State Representative,3,R,Kappler,True,2531
Raymond,Rockingham,State Representative,3,,Scatter,False,125
Auburn,Rockingham,State Representative,4,R,Charron,True,1451
Chester,Rockingham,State Representative,4,R,Charron,True,1602
Sandown,Rockingham,State Representative,4,R,Charron,True,1418
Auburn,Rockingham,State Representative,4,R,Devine,True,1648
Chester,Rockingham,State Representative,4,R,Devine,True,1268
Sandown,Rockingham,State Representative,4,R,Devine,True,1782
Auburn,Rockingham,State Representative,4,R,Dumaine,True,1506
Chester,Rockingham,State Representative,4,R,Dumaine,True,1100
Sandown,Rockingham,State Representative,4,R,Dumaine,True,1321
Auburn,Rockingham,State Representative,4,R,Hagan,True,1589
Chester,Rockingham,State Representative,4,R,Hagan,True,1377
Sandown,Rockingham,State Representative,4,R,Hagan,True,1541
Auburn,Rockingham,State Representative,4,D,Lister,False,1097
Chester,Rockingham,State Representative,4,D,Lister,False,1038
Sandown,Rockingham,State Representative,4,D,Lister,False,1260
Auburn,Rockingham,State Representative,4,,Scatter,False,14
Chester,Rockingham,State Representative,4,,Scatter,False,0
Sandown,Rockingham,State Representative,4,,Scatter,False,0
Auburn,Rockingham,State Representative,4,R,Tremblay,True,1628
Chester,Rockingham,State Representative,4,R,Tremblay,True,1246
Sandown,Rockingham,State Representative,4,R,Tremblay,True,1586
Auburn,Rockingham,State Representative,4,D,Upham-Torosian,False,1174
Chester,Rockingham,State Representative,4,D,Upham-Torosian,False,874
Sandown,Rockingham,State Representative,4,D,Upham-Torosian,False,1162
Londonderry,Rockingham,State Representative,5,R,Baldasaro,True,6426
Londonderry,Rockingham,State Representative,5,R,"Emiro, Sr.",False,4905
Londonderry,Rockingham,State Representative,5,R,Introne,True,5441
Londonderry,Rockingham,State Representative,5,R,Lundgren,True,6426
