town,county,office,district,party,candidate,winner,votes
Merrimack,Hillsborough,State Representative,21,DEM,Plante,False,5108
Merrimack,Hillsborough,State Representative,21,DEM,Rotast,False,5128
Merrimack,Hillsborough,State Representative,21,DEM,Rothman,False,4666
Merrimack,Hillsborough,State Representative,21,,Scatter,False,0
Amherst,Hillsborough,State Representative,22,DEM,Chandley,True,3018
Amherst,Hillsborough,State Representative,22,RTC,Dokmo,False,1701
Amherst,Hillsborough,State Representative,22,REP,Hansen,True,2895
Amherst,Hillsborough,State Representative,22,RTC,Heaton,False,1475
Amherst,Hillsborough,State Representative,22,DEM,Morgan,False,2154
Amherst,Hillsborough,State Representative,22,REP,Rowe,True,2925
Amherst,Hillsborough,State Representative,22,,Scatter,False,10
Amherst,Hillsborough,State Representative,22,DEM,Shonle,False,1702
Amherst,Hillsborough,State Representative,22,REP,Stepanek,False,2876
Milford,Hillsborough,State Representative,23,REP,Palmer,True,3099
Milford,Hillsborough,State Representative,23,REP,Seale,False,3048
Milford,Hillsborough,State Representative,23,REP,Sweeney,True,3187
Milford,Hillsborough,State Representative,23,REP,Willette,True,3789
Milford,Hillsborough,State Representative,23,DEM,Heden,True,3326
Milford,Hillsborough,State Representative,23,DEM,Hughes,False,2997
Milford,Hillsborough,State Representative,23,DEM,Salmon,False,2748
Milford,Hillsborough,State Representative,23,,Scatter,False,4
Milford,Hillsborough,State Representative,23,DEM,Tilton,False,2845
Peterborough,Hillsborough,State Representative,24,DEM,Hammond,True,2286
Peterborough,Hillsborough,State Representative,24,DEM,Leishman,True,2277
Peterborough,Hillsborough,State Representative,24,REP,Marcus,False,1285
Peterborough,Hillsborough,State Representative,24,,Scatter,False,12
New Ipswich,Hillsborough,State Representative,25,DEM,Ayvazian,False,566
Sharon,Hillsborough,State Representative,25,DEM,Ayvazian,False,127
Temple,Hillsborough,State Representative,25,DEM,Ayvazian,False,367
New Ipswich,Hillsborough,State Representative,25,REP,Coffey,True,1566
Sharon,Hillsborough,State Representative,25,REP,Coffey,True,96
Temple,Hillsborough,State Representative,25,REP,Coffey,True,350
New Ipswich,Hillsborough,State Representative,25,DEM,Daler,False,885
Sharon,Hillsborough,State Representative,25,DEM,Daler,False,139
Temple,Hillsborough,State Representative,25,DEM,Daler,False,459
New Ipswich,Hillsborough,State Representative,25,REP,Parison,True,1438
Sharon,Hillsborough,State Representative,25,REP,Parison,True,93
Temple,Hillsborough,State Representative,25,REP,Parison,True,331
New Ipswich,Hillsborough,State Representative,25,,Scatter,False,7
Sharon,Hillsborough,State Representative,25,,Scatter,False,0
Temple,Hillsborough,State Representative,25,,Scatter,False,0
Brookline,Hillsborough,State Representative,26,REP,Flanagan,True,1220
Mason,Hillsborough,State Representative,26,REP,Flanagan,True,386
Brookline,Hillsborough,State Representative,26,REP,Ogden,False,1180
Mason,Hillsborough,State Representative,26,REP,Ogden,False,398
Brookline,Hillsborough,State Representative,26,DEM,Rater,False,821
Mason,Hillsborough,State Representative,26,DEM,Rater,False,233
Brookline,Hillsborough,State Representative,26,IND,Hall,False,591
Mason,Hillsborough,State Representative,26,IND,Hall,False,113
Brookline,Hillsborough,State Representative,26,DEM,Levesque,True,1299
Mason,Hillsborough,State Representative,26,DEM,Levesque,True,297
Hollis,Hillsborough,State Representative,27,DEM,Backer,False,1494
Hollis,Hillsborough,State Representative,27,REP,Belanger,True,2827
Hollis,Hillsborough,State Representative,27,REP,Gargasz,True,2725
Hollis,Hillsborough,State Representative,27,DEM,McGhee,False,1905
Hollis,Hillsborough,State Representative,27,,Scatter,False,11
Nashua,Hillsborough,State Representative,28,REP,Avard,False,2159
Nashua,Hillsborough,State Representative,28,IND,Eastman,False,424
Nashua,Hillsborough,State Representative,28,DEM,Gale,True,2273
Nashua,Hillsborough,State Representative,28,DEM,Kopka,True,2241
Nashua,Hillsborough,State Representative,28,REP,McGuinness,False,2177
Nashua,Hillsborough,State Representative,28,,Scatter,False,8
Nashua,Hillsborough,State Representative,28,DEM,Schmidt,True,2231
Nashua,Hillsborough,State Representative,28,REP,Seidel,False,2071
Nashua,Hillsborough,State Representative,29,REP,Balboni,False,1720
Nashua,Hillsborough,State Representative,29,DEM,Hackel,True,2189
Nashua,Hillsborough,State Representative,29,REP,McCarthy,True,2035
Nashua,Hillsborough,State Representative,29,REP,McClarren,False,1676
Nashua,Hillsborough,State Representative,29,,Scatter,False,8
Nashua,Hillsborough,State Representative,29,DEM,Shaff,False,1768
Nashua,Hillsborough,State Representative,29,DEM,Vail,True,2168
Nashua,Hillsborough,State Representative,30,REP,Hohensee,False,1352
Nashua,Hillsborough,State Representative,30,DEM,MacKay,True,1889
Nashua,Hillsborough,State Representative,30,DEM,Rhodes,True,2098
Nashua,Hillsborough,State Representative,30,DEM,Rosenwald,True,2148
Nashua,Hillsborough,State Representative,30,,Scatter,False,11
Nashua,Hillsborough,State Representative,30,REP,Schoneman,False,1422
Nashua,Hillsborough,State Representative,30,REP,Scontsas,False,1721
Nashua,Hillsborough,State Representative,31,DEM,Cote,True,1880
Nashua,Hillsborough,State Representative,31,DEM,Gorman,True,1872
Nashua,Hillsborough,State Representative,31,REP,Heitmiller,False,735
Nashua,Hillsborough,State Representative,31,DEM,Laughton,True,1596
Nashua,Hillsborough,State Representative,31,,Scatter,False,9
Nashua,Hillsborough,State Representative,31,REP,Van Twuyver,False,759
Nashua,Hillsborough,State Representative,32,DEM,Kelley,True,2300
Nashua,Hillsborough,State Representative,32,REP,LeBrun,True,2301
Nashua,Hillsborough,State Representative,32,DEM,MacAuslan,False,2094
Nashua,Hillsborough,State Representative,32,REP,Murotake,True,2332
Nashua,Hillsborough,State Representative,32,DEM,Pedersen,False,2226
Nashua,Hillsborough,State Representative,32,,Scatter,False,0
Nashua,Hillsborough,State Representative,32,REP,Summers,False,1853
Nashua,Hillsborough,State Representative,33,REP,Buxton,False,1420
Nashua,Hillsborough,State Representative,33,REP,Saunders,False,1108
Nashua,Hillsborough,State Representative,33,REP,Surbey,False,1180
Nashua,Hillsborough,State Representative,34,DEM,Carroll,True,1800
Nashua,Hillsborough,State Representative,34,REP,Erickson,False,1217
Nashua,Hillsborough,State Representative,34,DEM,Garcia,True,1706
Nashua,Hillsborough,State Representative,34,REP,Hogan,False,1410
Nashua,Hillsborough,State Representative,34,,Scatter,False,14
Nashua,Hillsborough,State Representative,34,DEM,Soucy,True,2013
Nashua,Hillsborough,State Representative,34,REP,Twombly,False,1414
Nashua,Hillsborough,State Representative,35,DEM,Hansberry,True,2213
Nashua,Hillsborough,State Representative,35,REP,Joransen,False,1675
Nashua,Hillsborough,State Representative,35,DEM,LaPlante,True,2121
Nashua,Hillsborough,State Representative,35,DEM,Nelson,True,2321
Nashua,Hillsborough,State Representative,35,REP,Reed,False,1593
Nashua,Hillsborough,State Representative,35,,Scatter,False,13
Nashua,Hillsborough,State Representative,35,REP,Silva,False,1827
Nashua,Hillsborough,State Representative,36,REP,Brown,False,1671
Nashua,Hillsborough,State Representative,36,DEM,Harriott-Gathright,True,2075
Nashua,Hillsborough,State Representative,36,DEM,Jack,True,2063
Nashua,Hillsborough,State Representative,36,DEM,"O'Brien, Sr.",True,2352
Nashua,Hillsborough,State Representative,36,REP,Ohm,False,2002
Nashua,Hillsborough,State Representative,36,REP,Robbins,False,1744
Nashua,Hillsborough,State Representative,36,,Scatter,False,0
Hudson,Hillsborough,State Representative,37,REP,Christiansen,True,5053
Pelham,Hillsborough,State Representative,37,REP,Christiansen,True,2667
Hudson,Hillsborough,State Representative,37,REP,Culbert,True,4172
Pelham,Hillsborough,State Representative,37,REP,Culbert,True,2809
Hudson,Hillsborough,State Representative,37,REP,Haefner,True,4909
Pelham,Hillsborough,State Representative,37,REP,Haefner,True,2546
Hudson,Hillsborough,State Representative,37,REP,Jasper,True,5123
Pelham,Hillsborough,State Representative,37,REP,Jasper,True,2472
Hudson,Hillsborough,State Representative,37,REP,L. Ober,True,5651
Pelham,Hillsborough,State Representative,37,REP,L. Ober,True,3240
Hudson,Hillsborough,State Representative,37,REP,LeVasseur,True,4307
Pelham,Hillsborough,State Representative,37,REP,LeVasseur,True,2470
Hudson,Hillsborough,State Representative,37,REP,McGuire,False,4291
Pelham,Hillsborough,State Representative,37,REP,McGuire,False,2481
Hudson,Hillsborough,State Representative,37,DEM,McGuire,False,3779
Pelham,Hillsborough,State Representative,37,DEM,McGuire,False,1802
Hudson,Hillsborough,State Representative,37,DEM,Muller,False,3278
Pelham,Hillsborough,State Representative,37,DEM,Muller,False,1598
Hudson,Hillsborough,State Representative,37,,Scatter,False,59
Pelham,Hillsborough,State Representative,37,,Scatter,False,31
Hudson,Hillsborough,State Representative,37,DEM,Schneiderman,False,3135
Pelham,Hillsborough,State Representative,37,DEM,Schneiderman,False,1467
Hudson,Hillsborough,State Representative,37,DEM,Urrutia,False,3167
Pelham,Hillsborough,State Representative,37,DEM,Urrutia,False,1426
Antrim,Hillsborough,State Representative,38,DEM,Eaton,True,657
Bennington,Hillsborough,State Representative,38,DEM,Eaton,True,318
Francestown,Hillsborough,State Representative,38,DEM,Eaton,True,447
Greenfield,Hillsborough,State Representative,38,DEM,Eaton,True,422
Greenville,Hillsborough,State Representative,38,DEM,Eaton,True,495
Hancock,Hillsborough,State Representative,38,DEM,Eaton,True,598
Hillsborough,Hillsborough,State Representative,38,DEM,Eaton,True,1228
Lyndeborough,Hillsborough,State Representative,38,DEM,Eaton,True,430
Wilton,Hillsborough,State Representative,38,DEM,Eaton,True,889
Windsor,Hillsborough,State Representative,38,DEM,Eaton,True,35
Antrim,Hillsborough,State Representative,38,REP,Edelblut,False,557
Bennington,Hillsborough,State Representative,38,REP,Edelblut,False,305
Francestown,Hillsborough,State Representative,38,REP,Edelblut,False,436
Greenfield,Hillsborough,State Representative,38,REP,Edelblut,False,341
Greenville,Hillsborough,State Representative,38,REP,Edelblut,False,302
Hancock,Hillsborough,State Representative,38,REP,Edelblut,False,386
Hillsborough,Hillsborough,State Representative,38,REP,Edelblut,False,928
Lyndeborough,Hillsborough,State Representative,38,REP,Edelblut,False,412
Wilton,Hillsborough,State Representative,38,REP,Edelblut,False,833
Windsor,Hillsborough,State Representative,38,REP,Edelblut,False,39
Antrim,Hillsborough,State Representative,38,DEM,McNamara,True,706
Bennington,Hillsborough,State Representative,38,DEM,McNamara,True,358
Francestown,Hillsborough,State Representative,38,DEM,McNamara,True,495
Greenfield,Hillsborough,State Representative,38,DEM,McNamara,True,543
Greenville,Hillsborough,State Representative,38,DEM,McNamara,True,410
Hancock,Hillsborough,State Representative,38,DEM,McNamara,True,652
Hillsborough,Hillsborough,State Representative,38,DEM,McNamara,True,1372
Lyndeborough,Hillsborough,State Representative,38,DEM,McNamara,True,476
Wilton,Hillsborough,State Representative,38,DEM,McNamara,True,1010
Windsor,Hillsborough,State Representative,38,DEM,McNamara,True,44
Antrim,Hillsborough,State Representative,38,REP,Riley,False,546
Bennington,Hillsborough,State Representative,38,REP,Riley,False,316
Francestown,Hillsborough,State Representative,38,REP,Riley,False,439
Greenfield,Hillsborough,State Representative,38,REP,Riley,False,341
Greenville,Hillsborough,State Representative,38,REP,Riley,False,329
Hancock,Hillsborough,State Representative,38,REP,Riley,False,406
Hillsborough,Hillsborough,State Representative,38,REP,Riley,False,1054
Lyndeborough,Hillsborough,State Representative,38,REP,Riley,False,401
Wilton,Hillsborough,State Representative,38,REP,Riley,False,856
Windsor,Hillsborough,State Representative,38,REP,Riley,False,49
Antrim,Hillsborough,State Representative,38,,Scatter,False,0
Bennington,Hillsborough,State Representative,38,,Scatter,False,0
Francestown,Hillsborough,State Representative,38,,Scatter,False,0
Greenfield,Hillsborough,State Representative,38,,Scatter,False,0
Greenville,Hillsborough,State Representative,38,,Scatter,False,0
Hancock,Hillsborough,State Representative,38,,Scatter,False,3
Hillsborough,Hillsborough,State Representative,38,,Scatter,False,0
Lyndeborough,Hillsborough,State Representative,38,,Scatter,False,0
Wilton,Hillsborough,State Representative,38,,Scatter,False,0
Windsor,Hillsborough,State Representative,38,,Scatter,False,0
Deering,Hillsborough,State Representative,39,DEM,Gill,False,450
Goffstown,Hillsborough,State Representative,39,DEM,Gill,False,3196
Weare,Hillsborough,State Representative,39,DEM,Gill,False,1450
Deering,Hillsborough,State Representative,39,,Scatter,False,1
Goffstown,Hillsborough,State Representative,39,,Scatter,False,5
Weare,Hillsborough,State Representative,39,,Scatter,False,1
Deering,Hillsborough,State Representative,39,REP,Warden,True,433
Goffstown,Hillsborough,State Representative,39,REP,Warden,True,4125
Weare,Hillsborough,State Representative,39,REP,Warden,True,2055
Deering,Hillsborough,State Representative,39,LIB,Wilber,False,84
Goffstown,Hillsborough,State Representative,39,LIB,Wilber,False,730
Weare,Hillsborough,State Representative,39,LIB,Wilber,False,849
Hollis,Hillsborough,State Representative,40,REP,Daniels,True,2605
Milford,Hillsborough,State Representative,40,REP,Daniels,True,4100
Mont Vernon,Hillsborough,State Representative,40,REP,Daniels,True,781
New Boston,Hillsborough,State Representative,40,REP,Daniels,True,1652
Hollis,Hillsborough,State Representative,40,DEM,Mullaney,False,1920
Milford,Hillsborough,State Representative,40,DEM,Mullaney,False,3077
Mont Vernon,Hillsborough,State Representative,40,DEM,Mullaney,False,613
New Boston,Hillsborough,State Representative,40,DEM,Mullaney,False,1215
Hollis,Hillsborough,State Representative,40,,Scatter,False,7
Milford,Hillsborough,State Representative,40,,Scatter,False,6
Mont Vernon,Hillsborough,State Representative,40,,Scatter,False,0
New Boston,Hillsborough,State Representative,40,,Scatter,False,4
Amherst,Hillsborough,State Representative,41,DEM,Gerzon,True,2957
Bedford,Hillsborough,State Representative,41,DEM,Gerzon,True,4182
Amherst,Hillsborough,State Representative,41,REP,Sanborn,True,3611
Bedford,Hillsborough,State Representative,41,REP,Sanborn,True,7336
Amherst,Hillsborough,State Representative,41,,Scatter,False,12
Bedford,Hillsborough,State Representative,41,,Scatter,False,17
Manchester,Hillsborough,State Representative,42,REP,Frost,False,4341
Manchester,Hillsborough,State Representative,42,DEM,Long,True,5662
Manchester,Hillsborough,State Representative,42,,Scatter,False,9
Manchester,Hillsborough,State Representative,42,DEM,Sullivan,True,5981
Manchester,Hillsborough,State Representative,42,REP,Thibault,False,4165
Manchester,Hillsborough,State Representative,43,DEM,Dobson,True,6048
Manchester,Hillsborough,State Representative,43,DEM,Palangas,True,5919
Manchester,Hillsborough,State Representative,43,DEM,Pinder,False,5106
Manchester,Hillsborough,State Representative,43,REP,Prescott,False,4761
Manchester,Hillsborough,State Representative,43,,Scatter,False,26
Manchester,Hillsborough,State Representative,43,REP,Shoults,False,4138
Manchester,Hillsborough,State Representative,43,REP,Souza,True,5599
Litchfield,Hillsborough,State Representative,44,DEM,Haworth,False,1468
Manchester,Hillsborough,State Representative,44,DEM,Haworth,False,3267
Litchfield,Hillsborough,State Representative,44,REP,Lambert,True,2252
Manchester,Hillsborough,State Representative,44,REP,Lambert,True,3257
Litchfield,Hillsborough,State Representative,44,REP,Martel,True,2299
Manchester,Hillsborough,State Representative,44,REP,Martel,True,3598
Litchfield,Hillsborough,State Representative,44,,Scatter,False,0
Manchester,Hillsborough,State Representative,44,,Scatter,False,10
Litchfield,Hillsborough,State Representative,44,DEM,Scheiner,False,1561
Manchester,Hillsborough,State Representative,44,DEM,Scheiner,False,3362
Manchester,Hillsborough,State Representative,45,DEM,Beaulieu,True,5257
Manchester,Hillsborough,State Representative,45,DEM,Boisvert,True,4553
Manchester,Hillsborough,State Representative,45,REP,Hirschmann,False,3677
Manchester,Hillsborough,State Representative,45,,Scatter,False,13
Manchester,Hillsborough,State Representative,45,REP,Swank,False,3693
Andover,Merrimack,State Representative,1,REP,Coffey,False,546
Danbury,Merrimack,State Representative,1,REP,Coffey,False,317
Salisbury,Merrimack,State Representative,1,REP,Coffey,False,368
Andover,Merrimack,State Representative,1,DEM,Ratzki,True,768
Danbury,Merrimack,State Representative,1,DEM,Ratzki,True,284
Salisbury,Merrimack,State Representative,1,DEM,Ratzki,True,387
Andover,Merrimack,State Representative,1,,Scatter,False,0
Danbury,Merrimack,State Representative,1,,Scatter,False,0
Salisbury,Merrimack,State Representative,1,,Scatter,False,1
Franklin,Merrimack,State Representative,2,DEM,Burns,True,1154
Hill,Merrimack,State Representative,2,DEM,Burns,True,254
Franklin,Merrimack,State Representative,2,DEM,Carrier,False,886
Hill,Merrimack,State Representative,2,DEM,Carrier,False,170
Franklin,Merrimack,State Representative,2,REP,Mason,False,814
Hill,Merrimack,State Representative,2,REP,Mason,False,224
Franklin,Merrimack,State Representative,2,REP,Reed,True,952
Hill,Merrimack,State Representative,2,REP,Reed,True,282
Franklin,Merrimack,State Representative,2,,Scatter,False,8
Hill,Merrimack,State Representative,2,,Scatter,False,0
Franklin,Merrimack,State Representative,3,REP,Hill,False,483
Northfield,Merrimack,State Representative,3,REP,Hill,False,979
Franklin,Merrimack,State Representative,3,DEM,Tilton,True,632
Northfield,Merrimack,State Representative,3,DEM,Tilton,True,1130
Franklin,Merrimack,State Representative,3,REP,Virtue,False,396
Northfield,Merrimack,State Representative,3,REP,Virtue,False,741
Franklin,Merrimack,State Representative,3,DEM,Webb,True,702
Northfield,Merrimack,State Representative,3,DEM,Webb,True,828
Sutton,Merrimack,State Representative,4,REP,Cooper,False,527
Wilmot,Merrimack,State Representative,4,REP,Cooper,False,351
Sutton,Merrimack,State Representative,4,,Scatter,False,0
Wilmot,Merrimack,State Representative,4,,Scatter,False,0
Sutton,Merrimack,State Representative,4,DEM,Schamberg,True,578
Wilmot,Merrimack,State Representative,4,DEM,Schamberg,True,445
New London,Merrimack,State Representative,5,DEM,Ebel,True,1677
Newbury,Merrimack,State Representative,5,DEM,Ebel,True,636
New London,Merrimack,State Representative,5,REP,Kidder,True,1747
Newbury,Merrimack,State Representative,5,REP,Kidder,True,657
New London,Merrimack,State Representative,5,DEM,Russell,False,792
Newbury,Merrimack,State Representative,5,DEM,Russell,False,443
New London,Merrimack,State Representative,5,,Scatter,False,7
Newbury,Merrimack,State Representative,5,,Scatter,False,0
New London,Merrimack,State Representative,5,REP,Winter,False,1139
Newbury,Merrimack,State Representative,5,REP,Winter,False,628
Bradford,Merrimack,State Representative,6,DEM,French,True,501
Henniker,Merrimack,State Representative,6,DEM,French,True,1388
Bradford,Merrimack,State Representative,6,DEM,Hirsch,True,480
Henniker,Merrimack,State Representative,6,DEM,Hirsch,True,1302
Bradford,Merrimack,State Representative,6,REP,Lindsley,False,390
Henniker,Merrimack,State Representative,6,REP,Lindsley,False,991
Bradford,Merrimack,State Representative,6,REP,McCormick,False,424
Henniker,Merrimack,State Representative,6,REP,McCormick,False,867
Bradford,Merrimack,State Representative,6,,Scatter,False,0
Henniker,Merrimack,State Representative,6,,Scatter,False,4
Warner,Merrimack,State Representative,7,DEM,Carson,True,936
Webster,Merrimack,State Representative,7,DEM,Carson,True,534
Warner,Merrimack,State Representative,7,REP,Olsen,False,640
Webster,Merrimack,State Representative,7,REP,Olsen,False,520
Warner,Merrimack,State Representative,7,,Scatter,False,0
Webster,Merrimack,State Representative,7,,Scatter,False,0
Boscawen,Merrimack,State Representative,8,DEM,Alicia,True,1140
Boscawen,Merrimack,State Representative,8,,Scatter,False,0
Canterbury,Merrimack,State Representative,9,REP,"Kreis, Sr.",False,460
Loudon,Merrimack,State Representative,9,REP,"Kreis, Sr.",False,1164
Canterbury,Merrimack,State Representative,9,REP,Lockwood,True,751
Loudon,Merrimack,State Representative,9,REP,Lockwood,True,1258
Canterbury,Merrimack,State Representative,9,DEM,Moffett,True,822
Loudon,Merrimack,State Representative,9,DEM,Moffett,True,1239
Canterbury,Merrimack,State Representative,9,DEM,Saunderson,False,621
Loudon,Merrimack,State Representative,9,DEM,Saunderson,False,1161
Canterbury,Merrimack,State Representative,9,,Scatter,False,2
Loudon,Merrimack,State Representative,9,,Scatter,False,9
Concord,Merrimack,State Representative,10,REP,Johnson,False,682
Hopkinton,Merrimack,State Representative,10,REP,Johnson,False,1168
Concord,Merrimack,State Representative,10,REP,Kennedy,False,689
Hopkinton,Merrimack,State Representative,10,REP,Kennedy,False,1381
Concord,Merrimack,State Representative,10,DEM,Myler,True,1343
Hopkinton,Merrimack,State Representative,10,DEM,Myler,True,1951
Concord,Merrimack,State Representative,10,DEM,Richardson,True,1500
Hopkinton,Merrimack,State Representative,10,DEM,Richardson,True,2289
Concord,Merrimack,State Representative,10,DEM,Rosano,False,608
Hopkinton,Merrimack,State Representative,10,DEM,Rosano,False,964
Concord,Merrimack,State Representative,10,,Scatter,False,5
Hopkinton,Merrimack,State Representative,10,,Scatter,False,0
Concord,Merrimack,State Representative,10,DEM,Wallner,True,1590
Hopkinton,Merrimack,State Representative,10,DEM,Wallner,True,1969
Concord,Merrimack,State Representative,11,,Scatter,False,13
Concord,Merrimack,State Representative,11,DEM,Shurtleff,True,1789
Concord,Merrimack,State Representative,12,DEM,Henle,True,1357
Concord,Merrimack,State Representative,12,,Scatter,False,2
Concord,Merrimack,State Representative,13,DEM,Frazer,True,1147
Concord,Merrimack,State Representative,13,,Scatter,False,2
Concord,Merrimack,State Representative,14,DEM,MacKay,True,1449
Concord,Merrimack,State Representative,14,,Scatter,False,2
Concord,Merrimack,State Representative,15,DEM,Hunt,True,1316
Concord,Merrimack,State Representative,15,,Scatter,False,6
Concord,Merrimack,State Representative,16,,Scatter,False,0
Concord,Merrimack,State Representative,16,DEM,Watrous,True,1674
Concord,Merrimack,State Representative,17,DEM,Patten,True,1211
Concord,Merrimack,State Representative,17,,Scatter,False,0
Concord,Merrimack,State Representative,17,REP,Wood,False,607
Concord,Merrimack,State Representative,18,DEM,Bouchard,True,1122
Concord,Merrimack,State Representative,18,REP,Moore,False,617
Concord,Merrimack,State Representative,18,,Scatter,False,0
Concord,Merrimack,State Representative,19,DEM,Bartlett,True,1477
Concord,Merrimack,State Representative,19,REP,Georgevits,False,1113
Concord,Merrimack,State Representative,19,,Scatter,False,1
Chichester,Merrimack,State Representative,20,DEM,Davis,True,604
Pembroke,Merrimack,State Representative,20,DEM,Davis,True,1988
Chichester,Merrimack,State Representative,20,REP,Giuda,False,766
Pembroke,Merrimack,State Representative,20,REP,Giuda,False,1440
Chichester,Merrimack,State Representative,20,DEM,Kelly,True,761
Pembroke,Merrimack,State Representative,20,DEM,Kelly,True,1909
Chichester,Merrimack,State Representative,20,REP,Ross,False,579
Pembroke,Merrimack,State Representative,20,REP,Ross,False,1301
Chichester,Merrimack,State Representative,20,,Scatter,False,2
Pembroke,Merrimack,State Representative,20,,Scatter,False,0
Chichester,Merrimack,State Representative,20,DEM,Schuett,True,584
Pembroke,Merrimack,State Representative,20,DEM,Schuett,True,1742
Chichester,Merrimack,State Representative,20,REP,Seaworth,False,600
Pembroke,Merrimack,State Representative,20,REP,Seaworth,False,1379
Epsom,Merrimack,State Representative,21,DEM,Carlson,False,974
Pittsfield,Merrimack,State Representative,21,DEM,Carlson,False,720
Epsom,Merrimack,State Representative,21,DEM,Frambach,True,1137
Pittsfield,Merrimack,State Representative,21,DEM,Frambach,True,800
Epsom,Merrimack,State Representative,21,REP,LeDuc,False,991
Pittsfield,Merrimack,State Representative,21,REP,LeDuc,False,817
Epsom,Merrimack,State Representative,21,REP,McGuire,True,1143
Pittsfield,Merrimack,State Representative,21,REP,McGuire,True,843
Epsom,Merrimack,State Representative,21,,Scatter,False,4
Pittsfield,Merrimack,State Representative,21,,Scatter,False,0
Allenstown,Merrimack,State Representative,22,REP,Richardson,False,899
Allenstown,Merrimack,State Representative,22,,Scatter,False,1
Allenstown,Merrimack,State Representative,22,DEM,Turcotte,True,1156
Bow,Merrimack,State Representative,23,DEM,Andrews,True,2152
Dunbarton,Merrimack,State Representative,23,DEM,Andrews,True,626
Bow,Merrimack,State Representative,23,REP,Finan,False,1955
Dunbarton,Merrimack,State Representative,23,REP,Finan,False,743
Bow,Merrimack,State Representative,23,REP,Hoell,True,1981
Dunbarton,Merrimack,State Representative,23,REP,Hoell,True,831
Bow,Merrimack,State Representative,23,DEM,Martel,False,1958
Dunbarton,Merrimack,State Representative,23,DEM,Martel,False,731
Bow,Merrimack,State Representative,23,REP,Martin,False,1887
Dunbarton,Merrimack,State Representative,23,REP,Martin,False,775
Bow,Merrimack,State Representative,23,,Scatter,False,8
Dunbarton,Merrimack,State Representative,23,,Scatter,False,0
Bow,Merrimack,State Representative,23,DEM,Walz,True,2494
Dunbarton,Merrimack,State Representative,23,DEM,Walz,True,754
Hooksett,Merrimack,State Representative,24,REP,Hess,True,3991
Hooksett,Merrimack,State Representative,24,REP,Kotowski,True,3828
Hooksett,Merrimack,State Representative,24,,Scatter,False,0
Hooksett,Merrimack,State Representative,24,REP,Smith,True,3991
Hooksett,Merrimack,State Representative,24,REP,Walsh,True,3964
Andover,Merrimack,State Representative,25,REP,Cummings,False,512
Danbury,Merrimack,State Representative,25,REP,Cummings,False,284
Salisbury,Merrimack,State Representative,25,REP,Cummings,False,361
Warner,Merrimack,State Representative,25,REP,Cummings,False,573
Webster,Merrimack,State Representative,25,REP,Cummings,False,473
Andover,Merrimack,State Representative,25,DEM,"Karrick, Jr.",True,710
Danbury,Merrimack,State Representative,25,DEM,"Karrick, Jr.",True,278
Salisbury,Merrimack,State Representative,25,DEM,"Karrick, Jr.",True,370
Warner,Merrimack,State Representative,25,DEM,"Karrick, Jr.",True,974
Webster,Merrimack,State Representative,25,DEM,"Karrick, Jr.",True,561
Andover,Merrimack,State Representative,25,,Scatter,False,0
Danbury,Merrimack,State Representative,25,,Scatter,False,0
Salisbury,Merrimack,State Representative,25,,Scatter,False,0
Warner,Merrimack,State Representative,25,,Scatter,False,2
Webster,Merrimack,State Representative,25,,Scatter,False,0
Boscawen,Merrimack,State Representative,26,DEM,Carey,True,976
Canterbury,Merrimack,State Representative,26,DEM,Carey,True,844
Franklin,Merrimack,State Representative,26,DEM,Carey,True,703
Loudon,Merrimack,State Representative,26,DEM,Carey,True,1271
Northfield,Merrimack,State Representative,26,DEM,Carey,True,1060
Boscawen,Merrimack,State Representative,26,REP,Parent,False,675
Canterbury,Merrimack,State Representative,26,REP,Parent,False,532
Franklin,Merrimack,State Representative,26,REP,Parent,False,509
Loudon,Merrimack,State Representative,26,REP,Parent,False,1389
Northfield,Merrimack,State Representative,26,REP,Parent,False,939
Boscawen,Merrimack,State Representative,26,,Scatter,False,1
Canterbury,Merrimack,State Representative,26,,Scatter,False,3
Franklin,Merrimack,State Representative,26,,Scatter,False,0
Loudon,Merrimack,State Representative,26,,Scatter,False,1
Northfield,Merrimack,State Representative,26,,Scatter,False,0
Concord,Merrimack,State Representative,27,DEM,Gile,True,7024
Concord,Merrimack,State Representative,27,REP,Noyes,False,3965
Concord,Merrimack,State Representative,27,DEM,Rice,True,5868
Concord,Merrimack,State Representative,27,,Scatter,False,19
Concord,Merrimack,State Representative,28,REP,Jones,False,2155
Concord,Merrimack,State Representative,28,DEM,Rogers,True,3904
Concord,Merrimack,State Representative,28,,Scatter,False,2
Allenstown,Merrimack,State Representative,29,DEM,Heath,False,1001
Epsom,Merrimack,State Representative,29,DEM,Heath,False,1124
Pittsfield,Merrimack,State Representative,29,DEM,Heath,False,863
Allenstown,Merrimack,State Representative,29,REP,McGuire,True,992
Epsom,Merrimack,State Representative,29,REP,McGuire,True,1225
Pittsfield,Merrimack,State Representative,29,REP,McGuire,True,912
Allenstown,Merrimack,State Representative,29,,Scatter,False,1
Epsom,Merrimack,State Representative,29,,Scatter,False,3
Pittsfield,Merrimack,State Representative,29,,Scatter,False,0
Northwood,Rockingham,State Representative,1,DEM,Edwards,False,1085
Northwood,Rockingham,State Representative,1,REP,Hodgdon,True,1231
Northwood,Rockingham,State Representative,1,,Scatter,False,3
Candia,Rockingham,State Representative,2,REP,Danais,True,1022
