county,town,office,party,candidate,votes
Rockingham,Auburn,State House District No. 4,D,"Carrio, Sr.",
Rockingham,Auburn,State House District No. 4,D,Devine,
Rockingham,Auburn,State House District No. 4,D,Dumaine,
Rockingham,Auburn,State House District No. 4,D,Gannon,1.0
Rockingham,Auburn,State House District No. 4,D,Hagan,1.0
Rockingham,Chester,State House District No. 4,D,Lister,71.0
Rockingham,Chester,State House District No. 4,D,D'Angelo,49.0
Rockingham,Chester,State House District No. 4,D,"Carrio, Sr.",
Rockingham,Chester,State House District No. 4,D,Devine,
Rockingham,Chester,State House District No. 4,D,Dumaine,
Rockingham,Chester,State House District No. 4,D,Gannon,
Rockingham,Chester,State House District No. 4,D,Hagan,
Rockingham,Sandown,State House District No. 4,D,Lister,104.0
Rockingham,Sandown,State House District No. 4,D,D'Angelo,91.0
Rockingham,Sandown,State House District No. 4,D,"Carrio, Sr.",
Rockingham,Sandown,State House District No. 4,D,Devine,1.0
Rockingham,Sandown,State House District No. 4,D,Dumaine,
Rockingham,Sandown,State House District No. 4,D,Gannon,
Rockingham,Sandown,State House District No. 4,D,Hagan,
Rockingham,Auburn,State House District No. 4,D,Headd,1.0
Rockingham,Auburn,State House District No. 4,D,Osborne,
Rockingham,Auburn,State House District No. 4,D,Polewarczyk,1.0
Rockingham,Auburn,State House District No. 4,D,True,
Rockingham,Auburn,State House District No. 4,D,Scatter,2.0
Rockingham,Chester,State House District No. 4,D,Headd,
Rockingham,Chester,State House District No. 4,D,Osborne,
Rockingham,Chester,State House District No. 4,D,Polewarczyk,
Rockingham,Chester,State House District No. 4,D,True,
Rockingham,Chester,State House District No. 4,D,Scatter,
Rockingham,Sandown,State House District No. 4,D,Headd,
Rockingham,Sandown,State House District No. 4,D,Osborne,1.0
Rockingham,Sandown,State House District No. 4,D,Polewarczyk,
Rockingham,Sandown,State House District No. 4,D,True,3.0
Rockingham,Sandown,State House District No. 4,D,Scatter,2.0
Rockingham,Londonderry,State House District No. 5,D,Whittemore,372.0
Rockingham,Londonderry,State House District No. 5,D,Combes,329.0
Rockingham,Londonderry,State House District No. 5,D,Grady,349.0
Rockingham,Londonderry,State House District No. 5,D,Siekmann,323.0
Rockingham,Londonderry,State House District No. 5,D,Packard,
Rockingham,Londonderry,State House District No. 5,D,Tamburello,
Rockingham,Londonderry,State House District No. 5,D,Thomas,
Rockingham,Londonderry,State House District No. 5,D,Baldasaro,
Rockingham,Londonderry,State House District No. 5,D,Carson,
Rockingham,Londonderry,State House District No. 5,D,Coons,
Rockingham,Londonderry,State House District No. 5,D,Fillio,
Rockingham,Londonderry,State House District No. 5,D,Introne,
Rockingham,Londonderry,State House District No. 5,D,Lundgren,
Rockingham,Londonderry,State House District No. 5,D,McKinney,
Rockingham,Londonderry,State House District No. 5,D,"Skudlarek, P.",306.0
Rockingham,Londonderry,State House District No. 5,D,"Skudlarek, R.",322.0
Rockingham,Londonderry,State House District No. 5,D,Vermillion,328.0
Rockingham,Londonderry,State House District No. 5,D,Scatter,20.0
Rockingham,Derry,State House District No. 6,D,Till,443.0
Rockingham,Derry,State House District No. 6,D,Bates,386.0
Rockingham,Derry,State House District No. 6,D,Eisner,426.0
Rockingham,Derry,State House District No. 6,D,Jones,396.0
Rockingham,Derry,State House District No. 6,D,Cardon,
Rockingham,Derry,State House District No. 6,D,Chirichiello,
Rockingham,Derry,State House District No. 6,D,Ferrante,
Rockingham,Derry,State House District No. 6,D,Fesh,
Rockingham,Derry,State House District No. 6,D,Hampton,
Rockingham,Derry,State House District No. 6,D,Katsakiores,
Rockingham,Derry,State House District No. 6,D,Milz,
Rockingham,Derry,State House District No. 6,D,O'Connor,
Rockingham,Derry,State House District No. 6,D,Potucek,
Rockingham,Derry,State House District No. 6,D,Prudhomme-O'Brien,
Rockingham,Derry,State House District No. 6,D,Reynolds,
Rockingham,Derry,State House District No. 6,D,Webb,
Rockingham,Derry,State House District No. 6,D,Scatter,
Rockingham,Windham,State House District No. 7,D,Mavrellis,185.0
Rockingham,Windham,State House District No. 7,D,Azibert,164.0
Rockingham,Windham,State House District No. 7,D,Brown,203.0
Rockingham,Windham,State House District No. 7,D,Samsel,1.0
Rockingham,Windham,State House District No. 7,D,Bates,12.0
Rockingham,Windham,State House District No. 7,D,Griffin,6.0
Rockingham,Windham,State House District No. 7,D,Kolodziej,2.0
Rockingham,Windham,State House District No. 7,D,Levell,
Rockingham,Windham,State House District No. 7,D,McMahon,2.0
Rockingham,Windham,State House District No. 7,D,Fallon (w-in),30.0
Rockingham,Windham,State House District No. 7,D,Scatter,2.0
Rockingham,Salem,State House District No. 8,D,Micklon,663.0
Rockingham,Salem,State House District No. 8,D,Brouse,519.0
Rockingham,Salem,State House District No. 8,D,Featherston,531.0
Rockingham,Salem,State House District No. 8,D,"Iannalfo, C.",507.0
Rockingham,Salem,State House District No. 8,D,"Iannalfo, D.",506.0
Rockingham,Salem,State House District No. 8,D,Bruce,3.0
Rockingham,Salem,State House District No. 8,D,Doucette,
Rockingham,Salem,State House District No. 8,D,Elliott,
Rockingham,Salem,State House District No. 8,D,Elizabeth Roth (w-in),78.0
Rockingham,Salem,State House District No. 8,D,Flathers,
Rockingham,Salem,State House District No. 8,D,Garcia,
Rockingham,Salem,State House District No. 8,D,"Hoover, Jr.",
Rockingham,Salem,State House District No. 8,D,"Manning, Jr.",
Rockingham,Salem,State House District No. 8,D,"Petrilli, Sr",3.0
Rockingham,Salem,State House District No. 8,D,Priestley,
Rockingham,Salem,State House District No. 8,D,"Sjostrom, Jr.",2.0
Rockingham,Salem,State House District No. 8,D,Spalding,3.0
Rockingham,Salem,State House District No. 8,D,Jane Lang (w-in),56.0
Rockingham,Salem,State House District No. 8,D,Stanley,
Rockingham,Salem,State House District No. 8,D,Sweeney,6.0
Rockingham,Salem,State House District No. 8,D,Sytek,2.0
Rockingham,Salem,State House District No. 8,D,Uttley,3.0
Rockingham,Salem,State House District No. 8,D,Azarian,
Rockingham,Salem,State House District No. 8,D,Barnes III,
Rockingham,Salem,State House District No. 8,D,Belanger,
Rockingham,Salem,State House District No. 8,D,Bick,
Rockingham,Salem,State House District No. 8,D,Scatter,6.0
Rockingham,Epping,State House District No. 9,D,Webb,43.0
Rockingham,Epping,State House District No. 9,D,Hardy,77.0
Rockingham,Epping,State House District No. 9,D,Helmstetter,98.0
Rockingham,Epping,State House District No. 9,D,Vose,2.0
Rockingham,Epping,State House District No. 9,D,Antosz,1.0
Rockingham,Epping,State House District No. 9,D,Harris,2.0
Rockingham,Epping,State House District No. 9,D,Scatter,
Rockingham,Fremont,State House District No. 10,D,Itse,2.0
Rockingham,Fremont,State House District No. 10,D,Scatter,4.0
Rockingham,Brentwood,State House District No. 11,D,Cook,
Rockingham,Brentwood,State House District No. 11,D,Scatter,9.0
Rockingham,Danville,State House District No. 12,D,Seals,111.0
Rockingham,Danville,State House District No. 12,D,Sanders,2.0
Rockingham,Danville,State House District No. 12,D,O'Neil,
Rockingham,Danville,State House District No. 12,D,Scatter,4.0
Rockingham,Hampstead,State House District No. 13,D,Fronterotta,119.0
Rockingham,Hampstead,State House District No. 13,D,Coffin,110.0
Rockingham,Hampstead,State House District No. 13,D,Cox,120.0
Rockingham,Hampstead,State House District No. 13,D,Croteau,143.0
Rockingham,Kingston,State House District No. 13,D,Fronterotta,69.0
Rockingham,Kingston,State House District No. 13,D,Coffin,83.0
Rockingham,Kingston,State House District No. 13,D,Cox,68.0
Rockingham,Kingston,State House District No. 13,D,Croteau,97.0
Rockingham,Hampstead,State House District No. 13,D,Weyler,
Rockingham,Hampstead,State House District No. 13,D,Green,2.0
Rockingham,Hampstead,State House District No. 13,D,Guthrie,
Rockingham,Hampstead,State House District No. 13,D,Hower,
Rockingham,Hampstead,State House District No. 13,D,Welch,
Rockingham,Hampstead,State House District No. 13,D,Scatter,
Rockingham,Kingston,State House District No. 13,D,Weyler,4.0
Rockingham,Kingston,State House District No. 13,D,Green,
Rockingham,Kingston,State House District No. 13,D,Guthrie,1.0
Rockingham,Kingston,State House District No. 13,D,Hower,1.0
Rockingham,Kingston,State House District No. 13,D,Welch,1.0
Rockingham,Kingston,State House District No. 13,D,Scatter,1.0
Rockingham,Atkinson,State House District No. 14,D,Sanders,129.0
Rockingham,Atkinson,State House District No. 14,D,Cheney,114.0
Rockingham,Atkinson,State House District No. 14,D,Galloway,178.0
Rockingham,Atkinson,State House District No. 14,D,McVay,118.0
Rockingham,Atkinson,State House District No. 14,D,Major,4.0
Rockingham,Atkinson,State House District No. 14,D,DeSimone,6.0
Rockingham,Atkinson,State House District No. 14,D,Friel,5.0
Rockingham,Atkinson,State House District No. 14,D,Kellogg,1.0
Rockingham,Atkinson,State House District No. 14,D,Scatter,2.0
Rockingham,Plaistow,State House District No. 14,D,Sanders,104.0
Rockingham,Plaistow,State House District No. 14,D,Cheney,89.0
Rockingham,Plaistow,State House District No. 14,D,Galloway,93.0
Rockingham,Plaistow,State House District No. 14,D,McVay,85.0
Rockingham,Plaistow,State House District No. 14,D,Major,5.0
Rockingham,Plaistow,State House District No. 14,D,DeSimone,
Rockingham,Plaistow,State House District No. 14,D,Friel,
Rockingham,Plaistow,State House District No. 14,D,Kellogg,
Rockingham,Plaistow,State House District No. 14,D,Scatter,
Rockingham,Newton,State House District No. 15,D,Allen,14.0
Rockingham,Newton,State House District No. 15,D,"Melvin, Sr. (w-in)",34.0
Rockingham,Newton,State House District No. 15,D,Scatter,
Rockingham,East Kingston,State House District No. 16,D,Webber,59.0
Rockingham,East Kingston,State House District No. 16,D,Nigrello,2.0
Rockingham,East Kingston,State House District No. 16,D,Scatter,
Rockingham,Kensington,State House District No. 16,D,Webber,64.0
Rockingham,Kensington,State House District No. 16,D,Nigrello,
Rockingham,Kensington,State House District No. 16,D,Scatter,
Rockingham,South Hampton,State House District No. 16,D,Webber,32.0
Rockingham,South Hampton,State House District No. 16,D,Nigrello,
Rockingham,South Hampton,State House District No. 16,D,Scatter,
Rockingham,Newfields,State House District No. 17,D,Cahill,28.0
Rockingham,Newfields,State House District No. 17,D,Moody,37.0
Rockingham,Newfields,State House District No. 17,D,Walichnowska,31.0
Rockingham,Newfields,State House District No. 17,D,Schroadter,
Rockingham,Newfields,State House District No. 17,D,Davenport,
Rockingham,Newfields,State House District No. 17,D,Scatter,
Rockingham,Newmarket,State House District No. 17,D,Cahill,249.0
Rockingham,Newmarket,State House District No. 17,D,Moody,266.0
Rockingham,Newmarket,State House District No. 17,D,Walichnowska,214.0
Rockingham,Newmarket,State House District No. 17,D,Schroadter,1.0
Rockingham,Newmarket,State House District No. 17,D,Davenport,
Rockingham,Newmarket,State House District No. 17,D,Scatter,3.0
Rockingham,Exeter,State House District No. 18,D,Simpson,518.0
Rockingham,Exeter,State House District No. 18,D,Berrien,648.0
Rockingham,Exeter,State House District No. 18,D,Briden,400.0
Rockingham,Exeter,State House District No. 18,D,Francese,543.0
Rockingham,Exeter,State House District No. 18,D,Heffron,640.0
Rockingham,Exeter,State House District No. 18,D,Nicholson,2.0
Rockingham,Exeter,State House District No. 18,D,Ferraro,1.0
Rockingham,Exeter,State House District No. 18,D,Goeman,1.0
Rockingham,Exeter,State House District No. 18,D,Lourenco,1.0
Rockingham,Exeter,State House District No. 18,D,Scatter,2.0
Rockingham,Stratham,State House District No. 19,D,London,207.0
Rockingham,Stratham,State House District No. 19,D,Lamm,214.0
Rockingham,Stratham,State House District No. 19,D,Ward,
Rockingham,Stratham,State House District No. 19,D,Abrami,3.0
Rockingham,Stratham,State House District No. 19,D,Scatter,1.0
Rockingham,Hampton Falls,State House District No. 20,D,Preston,50.0
Rockingham,Hampton Falls,State House District No. 20,D,Sweeney,
Rockingham,Hampton Falls,State House District No. 20,D,Abramson,
Rockingham,Hampton Falls,State House District No. 20,D,Chase,
Rockingham,Hampton Falls,State House District No. 20,D,Ahearn (w-in),16.0
Rockingham,Hampton Falls,State House District No. 20,D,Scatter,1.0
Rockingham,Seabrook,State House District No. 20,D,Preston,143.0
Rockingham,Seabrook,State House District No. 20,D,Sweeney,
Rockingham,Seabrook,State House District No. 20,D,Abramson,1.0
Rockingham,Seabrook,State House District No. 20,D,Chase,
Rockingham,Seabrook,State House District No. 20,D,Ahearn (w-in),2.0
Rockingham,Seabrook,State House District No. 20,D,Scatter,5.0
Rockingham,Hampton,State House District No. 21,D,Harvey,334.0
Rockingham,Hampton,State House District No. 21,D,Cushing,423.0
Rockingham,Hampton,State House District No. 21,D,DeLuca,353.0
Rockingham,Hampton,State House District No. 21,D,Edgar,372.0
Rockingham,Hampton,State House District No. 21,D,Wood,1.0
Rockingham,Hampton,State House District No. 21,D,Emerick,
Rockingham,Hampton,State House District No. 21,D,Rice,
Rockingham,Hampton,State House District No. 21,D,Sheffert,
Rockingham,Hampton,State House District No. 21,D,Scatter,2.0
Rockingham,North Hampton,State House District No. 22,D,Day,150.0
Rockingham,North Hampton,State House District No. 22,D,Peckham,
Rockingham,North Hampton,State House District No. 22,D,Scatter,
Rockingham,Greenland,State House District No. 23,D,Tucker,
Rockingham,Greenland,State House District No. 23,D,Scatter,6.0
Rockingham,Newington,State House District No. 23,D,Tucker,
Rockingham,Newington,State House District No. 23,D,Scatter,3.0
Rockingham,New Castle,State House District No. 24,D,Sherman,76.0
Rockingham,New Castle,State House District No. 24,D,Borden,79.0
Rockingham,New Castle,State House District No. 24,D,Tweedie,
Rockingham,New Castle,State House District No. 24,D,Hughes,
Rockingham,New Castle,State House District No. 24,D,Scatter,
Rockingham,Rye,State House District No. 24,D,Sherman,204.0
Rockingham,Rye,State House District No. 24,D,Borden,199.0
Rockingham,Rye,State House District No. 24,D,Tweedie,
Rockingham,Rye,State House District No. 24,D,Hughes,
Rockingham,Rye,State House District No. 24,D,Scatter,
Rockingham,Portsmouth Ward 1,State House District No. 25,D,Pantelakos,180.0
Rockingham,Portsmouth Ward 1,State House District No. 25,D,Scatter,
Rockingham,Portsmouth Ward 2,State House District No. 26,D,McBeath,165.0
Rockingham,Portsmouth Ward 2,State House District No. 26,D,Scatter,
Rockingham,Portsmouth Ward 3,State House District No. 27,D,DiFranco,138.0
Rockingham,Portsmouth Ward 3,State House District No. 27,D,Scatter,2.0
Rockingham,Portsmouth Ward 4,State House District No. 28,D,Ward,106.0
Rockingham,Portsmouth Ward 4,State House District No. 28,D,Scatter,2.0
Rockingham,Portsmouth Ward 5,State House District No. 29,D,Gordon,177.0
Rockingham,Portsmouth Ward 5,State House District No. 29,D,Scatter,
Rockingham,Portsmouth Ward 1,State House District No. 30,D,Cali-Pitts,144.0
Rockingham,Portsmouth Ward 1,State House District No. 30,D,Scatter,1.0
Rockingham,Portsmouth Ward 2,State House District No. 30,D,Cali-Pitts,166.0
Rockingham,Portsmouth Ward 2,State House District No. 30,D,Scatter,1.0
Rockingham,Portsmouth Ward 4,State House District No. 30,D,Cali-Pitts,103.0
Rockingham,Portsmouth Ward 4,State House District No. 30,D,Scatter,
Rockingham,Portsmouth Ward 5,State House District No. 30,D,Cali-Pitts,182.0
Rockingham,Portsmouth Ward 5,State House District No. 30,D,Scatter,
Rockingham,Greenland,State House District No. 31,D,Le,96.0
Rockingham,Greenland,State House District No. 31,D,Bush,
Rockingham,Greenland,State House District No. 31,D,Scatter,1.0
Rockingham,Newington,State House District No. 31,D,Le,30.0
Rockingham,Newington,State House District No. 31,D,Bush,
Rockingham,Newington,State House District No. 31,D,Scatter,
Rockingham,North Hampton,State House District No. 31,D,Le,150.0
Rockingham,North Hampton,State House District No. 31,D,Bush,
Rockingham,North Hampton,State House District No. 31,D,Scatter,
Rockingham,Portsmouth Ward 3,State House District No. 31,D,Le,137.0
Rockingham,Portsmouth Ward 3,State House District No. 31,D,Bush,
Rockingham,Portsmouth Ward 3,State House District No. 31,D,Scatter,
Rockingham,Candia,State House District No. 32,D,Mann,98.0
Rockingham,Candia,State House District No. 32,D,Dobson,
Rockingham,Candia,State House District No. 32,D,Cady,
Rockingham,Candia,State House District No. 32,D,Scatter,
Rockingham,Deerfield,State House District No. 32,D,Mann,114.0
Rockingham,Deerfield,State House District No. 32,D,Dobson,
Rockingham,Deerfield,State House District No. 32,D,Cady,
Rockingham,Deerfield,State House District No. 32,D,Scatter,
Rockingham,Northwood,State House District No. 32,D,Mann,110.0
Rockingham,Northwood,State House District No. 32,D,Dobson,
Rockingham,Northwood,State House District No. 32,D,Cady,
Rockingham,Northwood,State House District No. 32,D,Scatter,
Rockingham,Nottingham,State House District No. 32,D,Mann,78.0
Rockingham,Nottingham,State House District No. 32,D,Dobson,
Rockingham,Nottingham,State House District No. 32,D,Cady,
Rockingham,Nottingham,State House District No. 32,D,Scatter,
Rockingham,Brentwood,State House District No. 33,D,Manos,70.0
Rockingham,Brentwood,State House District No. 33,D,Woitkun,
Rockingham,Brentwood,State House District No. 33,D,Comerford,1.0
Rockingham,Brentwood,State House District No. 33,D,Scatter,
Rockingham,Danville,State House District No. 33,D,Manos,107.0
Rockingham,Danville,State House District No. 33,D,Woitkun,2.0
Rockingham,Danville,State House District No. 33,D,Comerford,
Rockingham,Danville,State House District No. 33,D,Scatter,3.0
Rockingham,Fremont,State House District No. 33,D,Manos,57.0
Rockingham,Fremont,State House District No. 33,D,Woitkun,1.0
Rockingham,Fremont,State House District No. 33,D,Comerford,1.0
Rockingham,Fremont,State House District No. 33,D,Scatter,1.0
Rockingham,Atkinson,State House District No. 34,D,Saren,157.0
Rockingham,Atkinson,State House District No. 34,D,Oligny,2.0
Rockingham,Atkinson,State House District No. 34,D,Scatter,1.0
Rockingham,Hampstead,State House District No. 34,D,Saren,147.0
Rockingham,Hampstead,State House District No. 34,D,Oligny,
Rockingham,Hampstead,State House District No. 34,D,Scatter,
Rockingham,Kingston,State House District No. 34,D,Saren,95.0
Rockingham,Kingston,State House District No. 34,D,Oligny,
Rockingham,Kingston,State House District No. 34,D,Scatter,
Rockingham,Plaistow,State House District No. 34,D,Saren,114.0
Rockingham,Plaistow,State House District No. 34,D,Oligny,
Rockingham,Plaistow,State House District No. 34,D,Scatter,1.0
Rockingham,East Kingston,State House District No. 35,D,Hall,61.0
Rockingham,East Kingston,State House District No. 35,D,Gordon,1.0
Rockingham,East Kingston,State House District No. 35,D,Scatter,
Rockingham,Kensington,State House District No. 35,D,Hall,63.0
Rockingham,Kensington,State House District No. 35,D,Gordon,
Rockingham,Kensington,State House District No. 35,D,Scatter,
Rockingham,Newton,State House District No. 35,D,Hall,85.0
Rockingham,Newton,State House District No. 35,D,Gordon,
Rockingham,Newton,State House District No. 35,D,Scatter,
Rockingham,South Hampton,State House District No. 35,D,Hall,30.0
Rockingham,South Hampton,State House District No. 35,D,Gordon,
Rockingham,South Hampton,State House District No. 35,D,Scatter,
Rockingham,Exeter,State House District No. 36,D,Lovejoy,736.0
Rockingham,Exeter,State House District No. 36,D,Griset,1.0
Rockingham,Exeter,State House District No. 36,D,Scatter,1.0
Rockingham,Newfields,State House District No. 36,D,Lovejoy,50.0
Rockingham,Newfields,State House District No. 36,D,Griset,
Rockingham,Newfields,State House District No. 36,D,Scatter,
Rockingham,Newmarket,State House District No. 36,D,Lovejoy,305.0
Rockingham,Newmarket,State House District No. 36,D,Griset,
Rockingham,Newmarket,State House District No. 36,D,Scatter,2.0
Rockingham,Stratham,State House District No. 36,D,Lovejoy,246.0
Rockingham,Stratham,State House District No. 36,D,Griset,
Rockingham,Stratham,State House District No. 36,D,Scatter,4.0
Rockingham,Hampton,State House District No. 37,D,Andrews-Ahearn,453.0
Rockingham,Hampton,State House District No. 37,D,"Christie, Jr.",
Rockingham,Hampton,State House District No. 37,D,Scatter,
Rockingham,Hampton Falls,State House District No. 37,D,Andrews-Ahearn,62.0
Rockingham,Hampton Falls,State House District No. 37,D,"Christie, Jr.",1.0
Rockingham,Hampton Falls,State House District No. 37,D,Scatter,1.0
Rockingham,Seabrook,State House District No. 37,D,Andrews-Ahearn,137.0
Rockingham,Seabrook,State House District No. 37,D,"Christie, Jr.",
Rockingham,Seabrook,State House District No. 37,D,Scatter,
Rockingham,Northwood,State House District No. 1,R,Hodgdon,324.0
Rockingham,Northwood,State House District No. 1,R,Stone,91.0
Rockingham,Northwood,State House District No. 1,R,Chase,
Rockingham,Northwood,State House District No. 1,R,Scatter,
Rockingham,Candia,State House District No. 2,R,Tasker,215.0
Rockingham,Candia,State House District No. 2,R,Beauchesne,90.0
Rockingham,Candia,State House District No. 2,R,Danais,200.0
Rockingham,Candia,State House District No. 2,R,Desrosiers,125.0
Rockingham,Candia,State House District No. 2,R,Duarte,300.0
Rockingham,Candia,State House District No. 2,R,Spillane,197.0
Rockingham,Deerfield,State House District No. 2,R,Tasker,282.0
Rockingham,Deerfield,State House District No. 2,R,Beauchesne,77.0
Rockingham,Deerfield,State House District No. 2,R,Danais,118.0
Rockingham,Deerfield,State House District No. 2,R,Desrosiers,126.0
Rockingham,Deerfield,State House District No. 2,R,Duarte,152.0
Rockingham,Deerfield,State House District No. 2,R,Spillane,339.0
Rockingham,Nottingham,State House District No. 2,R,Tasker,245.0
Rockingham,Nottingham,State House District No. 2,R,Beauchesne,45.0
Rockingham,Nottingham,State House District No. 2,R,Danais,257.0
Rockingham,Nottingham,State House District No. 2,R,Desrosiers,126.0
Rockingham,Nottingham,State House District No. 2,R,Duarte,140.0
Rockingham,Nottingham,State House District No. 2,R,Spillane,185.0
Rockingham,Candia,State House District No. 2,R,Rafter,1.0
Rockingham,Candia,State House District No. 2,R,Carr,
Rockingham,Candia,State House District No. 2,R,Levesque,
Rockingham,Candia,State House District No. 2,R,Scatter,1.0
Rockingham,Deerfield,State House District No. 2,R,Rafter,
Rockingham,Deerfield,State House District No. 2,R,Carr,
Rockingham,Deerfield,State House District No. 2,R,Levesque,
Rockingham,Deerfield,State House District No. 2,R,Scatter,8.0
Rockingham,Nottingham,State House District No. 2,R,Rafter,
Rockingham,Nottingham,State House District No. 2,R,Carr,
Rockingham,Nottingham,State House District No. 2,R,Levesque,
Rockingham,Nottingham,State House District No. 2,R,Scatter,6.0
Rockingham,Raymond,State House District No. 3,R,Matthews,462.0
Rockingham,Raymond,State House District No. 3,R,Hoelzel,539.0
Rockingham,Raymond,State House District No. 3,R,Kappler,581.0
Rockingham,Raymond,State House District No. 3,R,Scatter,16.0
Rockingham,Auburn,State House District No. 4,R,"Carrio, Sr.",82.0
Rockingham,Auburn,State House District No. 4,R,Devine,209.0
Rockingham,Auburn,State House District No. 4,R,Dumaine,263.0
Rockingham,Auburn,State House District No. 4,R,Gannon,269.0
Rockingham,Auburn,State House District No. 4,R,Hagan,198.0
Rockingham,Auburn,State House District No. 4,R,Headd,423.0
Rockingham,Auburn,State House District No. 4,R,Osborne,328.0
Rockingham,Auburn,State House District No. 4,R,Polewarczyk,134.0
Rockingham,Chester,State House District No. 4,R,"Carrio, Sr.",85.0
Rockingham,Chester,State House District No. 4,R,Devine,209.0
Rockingham,Chester,State House District No. 4,R,Dumaine,149.0
Rockingham,Chester,State House District No. 4,R,Gannon,276.0
Rockingham,Chester,State House District No. 4,R,Hagan,366.0
Rockingham,Chester,State House District No. 4,R,Headd,64.0
Rockingham,Chester,State House District No. 4,R,Osborne,202.0
Rockingham,Chester,State House District No. 4,R,Polewarczyk,227.0
Rockingham,Sandown,State House District No. 4,R,"Carrio, Sr.",66.0
Rockingham,Sandown,State House District No. 4,R,Devine,279.0
Rockingham,Sandown,State House District No. 4,R,Dumaine,97.0
Rockingham,Sandown,State House District No. 4,R,Gannon,360.0
Rockingham,Sandown,State House District No. 4,R,Hagan,186.0
Rockingham,Sandown,State House District No. 4,R,Headd,59.0
Rockingham,Sandown,State House District No. 4,R,Osborne,219.0
Rockingham,Sandown,State House District No. 4,R,Polewarczyk,136.0
Rockingham,Auburn,State House District No. 4,R,True,216.0
Rockingham,Auburn,State House District No. 4,R,Lister,
Rockingham,Auburn,State House District No. 4,R,D'Angelo,
Rockingham,Auburn,State House District No. 4,R,Scatter,
Rockingham,Chester,State House District No. 4,R,True,263.0
Rockingham,Chester,State House District No. 4,R,Lister,1.0
Rockingham,Chester,State House District No. 4,R,D'Angelo,
Rockingham,Chester,State House District No. 4,R,Scatter,8.0
Rockingham,Sandown,State House District No. 4,R,True,302.0
Rockingham,Sandown,State House District No. 4,R,Lister,
Rockingham,Sandown,State House District No. 4,R,D'Angelo,
Rockingham,Sandown,State House District No. 4,R,Scatter,
Rockingham,Londonderry,State House District No. 5,R,Packard,1277.0
Rockingham,Londonderry,State House District No. 5,R,Tamburello,1131.0
Rockingham,Londonderry,State House District No. 5,R,Thomas,867.0
Rockingham,Londonderry,State House District No. 5,R,Baldasaro,1687.0
Rockingham,Londonderry,State House District No. 5,R,Carson,866.0
Rockingham,Londonderry,State House District No. 5,R,Coons,625.0
Rockingham,Londonderry,State House District No. 5,R,Fillio,655.0
Rockingham,Londonderry,State House District No. 5,R,Introne,1342.0
Rockingham,Londonderry,State House District No. 5,R,Lundgren,1345.0
Rockingham,Londonderry,State House District No. 5,R,McKinney,1057.0
Rockingham,Londonderry,State House District No. 5,R,Whittemore,
Rockingham,Londonderry,State House District No. 5,R,Combes,
Rockingham,Londonderry,State House District No. 5,R,Grady,
Rockingham,Londonderry,State House District No. 5,R,Siekmann,
Rockingham,Londonderry,State House District No. 5,R,Skudlarek,
Rockingham,Londonderry,State House District No. 5,R,"Skudlarek, R.",
Rockingham,Londonderry,State House District No. 5,R,Vermillion,
Rockingham,Londonderry,State House District No. 5,R,Scatter,
Rockingham,Derry,State House District No. 6,R,Cardon,1161.0
Rockingham,Derry,State House District No. 6,R,Chirichiello,1390.0
Rockingham,Derry,State House District No. 6,R,Ferrante,1324.0
Rockingham,Derry,State House District No. 6,R,Fesh,1358.0
Rockingham,Derry,State House District No. 6,R,Hampton,940.0
Rockingham,Derry,State House District No. 6,R,Katsakiores,1423.0
Rockingham,Derry,State House District No. 6,R,Milz,1231.0
Rockingham,Derry,State House District No. 6,R,O'Connor,1320.0
Rockingham,Derry,State House District No. 6,R,Potucek,1147.0
Rockingham,Derry,State House District No. 6,R,Prudhomme-O'Brien,983.0
Rockingham,Derry,State House District No. 6,R,Reynolds,940.0
Rockingham,Derry,State House District No. 6,R,Webb,1474.0
Rockingham,Derry,State House District No. 6,R,Till,
Rockingham,Derry,State House District No. 6,R,Bates,
Rockingham,Derry,State House District No. 6,R,Eisner,
Rockingham,Derry,State House District No. 6,R,Jones,
Rockingham,Derry,State House District No. 6,R,Scatter,
Rockingham,Windham,State House District No. 7,R,Samsel,647.0
Rockingham,Windham,State House District No. 7,R,Bates,778.0
Rockingham,Windham,State House District No. 7,R,Griffin,954.0
Rockingham,Windham,State House District No. 7,R,Kolodziej,784.0
Rockingham,Windham,State House District No. 7,R,Levell,554.0
Rockingham,Windham,State House District No. 7,R,McMahon,822.0
Rockingham,Windham,State House District No. 7,R,Mavrellis,1.0
Rockingham,Windham,State House District No. 7,R,Azibert,1.0
Rockingham,Windham,State House District No. 7,R,Brown,1.0
Rockingham,Windham,State House District No. 7,R,Scatter,13.0
Rockingham,Salem,State House District No. 8,R,Bruce,828.0
Rockingham,Salem,State House District No. 8,R,Doucette,1040.0
Rockingham,Salem,State House District No. 8,R,Elliott,1396.0
Rockingham,Salem,State House District No. 8,R,Flathers,372.0
Rockingham,Salem,State House District No. 8,R,Garcia,827.0
Rockingham,Salem,State House District No. 8,R,"Hoover, Jr.",442.0
Rockingham,Salem,State House District No. 8,R,"Manning, Jr.",983.0
Rockingham,Salem,State House District No. 8,R,"Petrilli, Sr",618.0
Rockingham,Salem,State House District No. 8,R,Priestley,1051.0
Rockingham,Salem,State House District No. 8,R,"Sjostrom, Jr.",384.0
Rockingham,Salem,State House District No. 8,R,Spalding,800.0
Rockingham,Salem,State House District No. 8,R,Stanley,649.0
